chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
II	10712083	10712117	3	WBGene00000251	+	0.004	False	0.0130515970516	3.0
I	10569967	10570000	4	WBGene00009122	+	0.0	True	0.0	4.0
V	11980220	11980251	4	WBGene00014291	+	0.016	False	0.0427525150905	4.0
I	9177130	9177186	5	WBGene00009126	+	0.0	True	0.0	5.0
I	9177392	9177437	2	WBGene00009126	+	0.392	False	0.525568904594	2.0
V	10896745	10896791	2	WBGene00001303	-	0.783	False	0.917356859285	2.0
V	10896892	10896926	3	WBGene00001303	-	0.103	False	0.183111111111	3.0
III	13262586	13262615	3	WBGene00010139	+	0.006	False	0.0186168224299	3.0
I	6468686	6468728	3	WBGene00019430	+	0.002	True	0.00712064343164	3.0
IV	17281576	17281618	4	WBGene00012128	-	0.0	True	0.0	4.0
III	9509520	9509562	3	WBGene00010130	+	0.087	False	0.16068984701	3.0
III	9509660	9509702	3	WBGene00010130	+	0.087	False	0.16068984701	3.0
III	11061893	11061935	6	WBGene00012973	+	0.0	True	0.0	6.0
III	11062600	11062648	4	WBGene00012973	+	0.009	False	0.0260392156863	4.0
V	8615227	8615269	3	WBGene00018285	+	0.25	False	0.364835164835	3.0
V	8615425	8615461	11	WBGene00018285	+	0.0	True	0.0	11.0
V	8615542	8615613	7	WBGene00018285	+	0.0	True	0.0	6.0
V	8615766	8615795	2	WBGene00018285	+	0.987	False	1.0	2.0
V	16341811	16341857	5	WBGene00014408	+	0.284	False	0.405539784946	5.0
X	9025662	9025700	5	WBGene00023148	-	0.286	False	0.407738056897	5.0
X	9024412	9024457	6	WBGene00023149	-	0.101	False	0.180643771044	6.0
IV	5469981	5470040	14	WBGene00004374	+	0.0	True	0.0	14.0
IV	5470042	5470090	7	WBGene00004374	+	0.0	True	0.0	7.0
I	8095128	8095168	3	WBGene00004378	+	0.001	True	0.00379428571429	3.0
IV	11601543	11601580	4	WBGene00009587	+	0.0	True	0.0	4.0
I	10568433	10568475	2	WBGene00004408	+	0.998	False	1.0	2.0
I	10568545	10568606	3	WBGene00004408	+	0.998	False	1.0	2.0
I	10568697	10568784	5	WBGene00004408	+	0.49	False	0.634539249147	3.0
I	10568942	10568970	2	WBGene00004408	+	0.998	False	1.0	2.0
I	2878034	2878085	4	WBGene00022114	+	0.07	False	0.136205128205	4.0
I	2878216	2878263	5	WBGene00022114	+	0.009	False	0.0260392156863	5.0
I	2878294	2878325	2	WBGene00022114	+	1.0	False	1.0	2.0
I	2878334	2878377	5	WBGene00022114	+	0.009	False	0.0260392156863	5.0
V	6787612	6787670	18	WBGene00004975	+	0.0	True	0.0	18.0
V	6787706	6787753	5	WBGene00004975	+	0.012	False	0.0339063829787	5.0
V	12683382	12683414	6	WBGene00014437	-	0.02	False	0.0517738791423	6.0
MtDNA	189	218	3	WBGene00010957	+	0.093	False	0.169299520219	3.0
MtDNA	318	352	2	WBGene00010957	+	0.775	False	0.912007089056	2.0
MtDNA	2275	2307	3	WBGene00010959	+	0.185	False	0.287681498829	3.0
MtDNA	2462	2498	3	WBGene00010959	+	0.185	False	0.287681498829	3.0
MtDNA	2574	2606	3	WBGene00010959	+	0.185	False	0.287681498829	3.0
II	8140598	8140627	2	WBGene00008053	+	0.015	False	0.0408196721311	2.0
III	12374269	12374325	7	WBGene00004086	-	0.001	True	0.00379428571429	7.0
III	12374332	12374376	6	WBGene00004086	-	0.008	False	0.0236878483835	6.0
III	12374379	12374439	6	WBGene00004086	-	0.058	False	0.118225633154	5.0
III	12374441	12374473	5	WBGene00004086	-	0.058	False	0.118225633154	5.0
I	5365072	5365117	2	WBGene00004087	+	0.08	False	0.150909090909	2.0
IV	11147528	11147563	9	WBGene00008505	-	0.0	True	0.0	9.0
X	2483432	2483467	2	WBGene00019318	+	0.17	False	0.27004784689	2.0
I	7079920	7079945	2	WBGene00009050	-	0.941	False	1.0	2.0
I	7080049	7080096	4	WBGene00009050	-	0.009	False	0.0260392156863	4.0
I	7091309	7091343	2	WBGene00009051	+	0.235	False	0.348303571429	2.0
I	4789550	4789578	2	WBGene00023067	+	0.156	False	0.254038013489	2.0
III	12941007	12941061	2	WBGene00012559	+	0.087	False	0.16068984701	2.0
I	2929126	2929150	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2929430	2929456	3	WBGene00022122	+	0.688	False	0.834015518028	3.0
I	2929471	2929494	2	WBGene00022122	+	1.0	False	1.0	2.0
I	2929496	2929548	11	WBGene00022122	+	0.0	True	0.0	11.0
I	2731264	2731300	2	WBGene00022127	+	0.079	False	0.149553813257	2.0
III	12905765	12905791	2	WBGene00012553	+	0.191	False	0.295627039627	2.0
III	12875218	12875261	2	WBGene00012550	+	0.096	False	0.173453061224	2.0
II	14251098	14251145	5	WBGene00001971	+	0.169	False	0.269426170468	5.0
II	14251232	14251316	9	WBGene00001971	+	0.002	True	0.00712064343164	7.0
II	14251399	14251438	5	WBGene00001971	+	0.169	False	0.269426170468	5.0
III	3999504	3999537	7	WBGene00007980	-	0.0	True	0.0	7.0
V	9776006	9776057	3	WBGene00004882	-	0.105	False	0.18592	2.0
IV	10158721	10158765	2	WBGene00011773	+	0.444	False	0.586698507463	2.0
IV	10158870	10158900	2	WBGene00011773	+	0.444	False	0.586698507463	2.0
I	1341161	1341186	2	WBGene00004888	+	0.935	False	1.0	2.0
I	1341209	1341252	4	WBGene00004888	+	0.017	False	0.0449721115538	4.0
I	14815411	14815445	2	WBGene00004889	+	0.029	False	0.0700218181818	2.0
IV	6325497	6325533	6	WBGene00022235	+	0.0	True	0.0	6.0
IV	6325610	6325648	4	WBGene00022235	+	0.014	False	0.0386930280957	4.0
IV	6339900	6339925	2	WBGene00022233	+	0.079	False	0.149553813257	2.0
III	10506706	10506739	3	WBGene00004798	-	0.006	False	0.0186168224299	3.0
I	5002929	5002970	5	WBGene00003221	+	0.0	True	0.0	5.0
III	12652498	12652542	2	WBGene00013737	-	0.038	False	0.0858231292517	2.0
I	9394122	9394161	2	WBGene00008876	-	0.182	False	0.28451559741	2.0
I	9394897	9394926	2	WBGene00008876	-	0.182	False	0.28451559741	2.0
I	133724	133814	21	WBGene00003229	+	0.0	True	0.0	13.0
I	134041	134070	2	WBGene00003229	+	1.0	False	1.0	2.0
X	9090820	9090907	9	WBGene00023078	+	0.866	False	0.980433077579	6.0
X	9091306	9091343	4	WBGene00023079	+	0.27	False	0.388262046562	4.0
II	11349877	11349915	5	WBGene00007189	+	0.0	True	0.0	5.0
II	11443821	11443874	3	WBGene00012156	+	0.032	False	0.0756829919858	3.0
V	16367441	16367507	2	WBGene00012348	+	0.384	False	0.517455098935	2.0
III	4248427	4248455	3	WBGene00011604	-	0.0	True	0.0	3.0
III	4248583	4248631	2	WBGene00011604	-	0.079	False	0.149553813257	2.0
III	4263843	4263886	2	WBGene00011605	-	0.144	False	0.238741573034	2.0
III	4263939	4263967	2	WBGene00011605	-	0.144	False	0.238741573034	2.0
III	344374	344419	2	WBGene00001561	-	0.143	False	0.23767709637	2.0
III	344663	344694	2	WBGene00001561	-	0.143	False	0.23767709637	2.0
II	8906269	8906314	3	WBGene00002251	+	0.07	False	0.136205128205	3.0
II	8907879	8907901	2	WBGene00002251	+	0.828	False	0.949388458226	2.0
II	8908193	8908223	3	WBGene00002251	+	0.07	False	0.136205128205	3.0
II	8908558	8908586	3	WBGene00002251	+	0.07	False	0.136205128205	3.0
III	2769774	2769808	3	WBGene00002244	-	0.019	False	0.0495717092338	3.0
III	2770737	2770801	2	WBGene00002244	-	0.45	False	0.592857142857	2.0
IV	6110234	6110265	3	WBGene00002245	+	0.016	False	0.0427525150905	3.0
IV	6110369	6110395	3	WBGene00002245	+	0.016	False	0.0427525150905	3.0
I	12047489	12047539	3	WBGene00002240	-	0.004	False	0.0130515970516	3.0
V	12032308	12032335	5	WBGene00002241	-	0.0	True	0.0	5.0
IV	10219738	10219783	5	WBGene00007696	-	0.001	True	0.00379428571429	5.0
V	6765936	6765989	8	WBGene00020808	-	0.0	True	0.0	7.0
X	8721559	8721601	5	WBGene00006587	-	0.0	True	0.0	5.0
X	8721715	8721751	2	WBGene00006587	-	0.733	False	0.873809694794	2.0
III	3112617	3112651	2	WBGene00021820	-	0.105	False	0.18592	2.0
I	3233089	3233151	2	WBGene00021826	+	0.508	False	0.653072604066	2.0
I	3233226	3233276	3	WBGene00021826	+	0.025	False	0.0622889305816	3.0
II	11691354	11691389	3	WBGene00006617	-	0.0	True	0.0	3.0
II	150086	150129	2	WBGene00020798	+	0.102	False	0.182064516129	2.0
V	20730152	20730180	2	WBGene00001043	-	0.02	False	0.0517738791423	2.0
IV	10126765	10126802	2	WBGene00010677	-	0.972	False	1.0	2.0
IV	10126856	10126891	4	WBGene00010677	-	0.009	False	0.0260392156863	4.0
IV	10127013	10127067	4	WBGene00010677	-	0.009	False	0.0260392156863	4.0
I	14104673	14104713	2	WBGene00001047	-	0.064	False	0.12751987997	2.0
II	8221569	8221622	6	WBGene00002066	+	0.0	True	0.0	5.0
II	8221650	8221688	5	WBGene00002066	+	0.0	True	0.0	5.0
II	8221701	8221748	3	WBGene00002066	+	0.122	False	0.209593790427	3.0
X	3113654	3113685	3	WBGene00001684	-	0.036	False	0.0822857142857	3.0
III	4870790	4870814	3	WBGene00016440	+	0.016	False	0.0427525150905	3.0
III	4870816	4870840	2	WBGene00016440	+	0.475	False	0.619342169858	2.0
III	12465505	12465546	3	WBGene00013040	+	0.0	True	0.0	3.0
III	11831382	11831431	7	WBGene00003826	-	0.0	True	0.0	6.0
II	1322651	1322761	7	WBGene00006924	+	0.009	False	0.0260392156863	4.0
II	1322971	1323015	3	WBGene00006924	+	0.184	False	0.286798122066	3.0
X	4192889	4192925	7	WBGene00006921	+	0.0	True	0.0	7.0
V	7062639	7062688	3	WBGene00021956	+	0.005	False	0.0159423769508	3.0
IV	3371003	3371031	2	WBGene00021952	+	0.918	False	1.0	2.0
IV	3373080	3373115	3	WBGene00021952	+	0.134	False	0.225398353388	3.0
IV	3373147	3373177	2	WBGene00021952	+	0.918	False	1.0	2.0
IV	3373216	3373245	2	WBGene00021952	+	0.918	False	1.0	2.0
IV	3373246	3373278	2	WBGene00021952	+	0.918	False	1.0	2.0
III	4848964	4849006	2	WBGene00017811	-	0.049	False	0.103948881789	2.0
II	7545241	7545275	2	WBGene00004398	+	0.056	False	0.11538867339	2.0
II	6673510	6673544	2	WBGene00020576	+	0.01	False	0.0286825053996	2.0
I	3264286	3264316	3	WBGene00021552	-	0.002	True	0.00712064343164	3.0
V	7594698	7594730	2	WBGene00016816	+	0.032	False	0.0756829919858	2.0
IV	15049011	15049039	2	WBGene00012769	+	0.06	False	0.121002277904	2.0
II	10793720	10793773	4	WBGene00011068	-	0.0	True	0.0	4.0
III	8975556	8975604	6	WBGene00011146	-	0.0	True	0.0	6.0
V	10365194	10365231	2	WBGene00010631	+	0.617	False	0.760794800371	2.0
V	10365801	10365830	4	WBGene00010631	+	0.0	True	0.0	4.0
II	4709465	4709501	2	WBGene00006626	+	0.49	False	0.634539249147	2.0
II	4709835	4709869	3	WBGene00006626	+	0.017	False	0.0449721115538	3.0
II	4709968	4710000	2	WBGene00006626	+	0.49	False	0.634539249147	2.0
I	4951638	4951666	2	WBGene00001860	-	0.25	False	0.364835164835	2.0
I	4951716	4951768	3	WBGene00001860	-	0.008	False	0.0236878483835	3.0
V	866782	866816	2	WBGene00020155	-	0.103	False	0.183111111111	2.0
X	5485131	5485167	3	WBGene00022941	+	0.368	False	0.499442003066	3.0
II	14409515	14409562	11	WBGene00197433	-	0.003	False	0.0101503184713	11.0
I	6187805	6187836	4	WBGene00020375	+	0.0	True	0.0	4.0
I	6187900	6187930	2	WBGene00020375	+	0.487	False	0.633123837494	2.0
III	9337026	9337053	2	WBGene00001263	-	0.097	False	0.17502173913	2.0
III	9337069	9337102	2	WBGene00001263	-	0.097	False	0.17502173913	2.0
I	5080094	5080130	3	WBGene00016258	-	0.052	False	0.109093206951	3.0
I	5080261	5080290	2	WBGene00016258	-	0.696	False	0.842175854214	2.0
I	5866649	5866681	2	WBGene00018007	-	0.04	False	0.0892773109244	2.0
I	8037107	8037136	2	WBGene00010564	-	0.059	False	0.119804281346	2.0
II	6198089	6198114	2	WBGene00016244	+	0.298	False	0.422126933333	2.0
III	4491734	4491794	2	WBGene00000223	-	0.586	False	0.73036884092	2.0
III	4491974	4492006	3	WBGene00000223	-	0.022	False	0.0562386910491	3.0
X	14809602	14809644	2	WBGene00000221	-	0.315	False	0.439873817035	2.0
I	208285	208328	2	WBGene00000227	+	0.005	False	0.0159423769508	2.0
I	9562401	9562440	2	WBGene00014280	+	0.682	False	0.829012356979	2.0
II	14635334	14635378	11	WBGene00014283	-	0.001	True	0.00379428571429	11.0
I	14162879	14162927	8	WBGene00014282	+	0.001	True	0.00379428571429	8.0
I	9138597	9138665	4	WBGene00014119	-	0.276	False	0.395604964922	3.0
I	9138718	9138754	11	WBGene00014119	-	0.0	True	0.0	11.0
II	4043143	4043195	14	WBGene00004467	-	0.0	True	0.0	14.0
IV	12692237	12692295	13	WBGene00011940	+	0.0	True	0.0	12.0
IV	12692296	12692344	7	WBGene00011940	+	0.0	True	0.0	7.0
IV	12703778	12703828	3	WBGene00011940	+	0.431	False	0.570371699053	3.0
X	6330104	6330127	2	WBGene00000742	+	0.132	False	0.222739517154	2.0
I	9120480	9120522	2	WBGene00014115	+	0.145	False	0.240099750623	2.0
X	9090664	9090707	2	WBGene00023082	-	0.778	False	0.913917735515	2.0
X	8609029	8609072	3	WBGene00023085	+	0.841	False	0.958984562607	3.0
II	7598360	7598404	2	WBGene00019941	-	0.055	False	0.113858144973	2.0
II	10658129	10658154	2	WBGene00010896	-	0.329	False	0.455591240876	2.0
IV	11583779	11583825	3	WBGene00004360	+	0.003	False	0.0101503184713	3.0
I	11175043	11175070	2	WBGene00009220	-	0.063	False	0.126	2.0
I	9004592	9004645	3	WBGene00009479	-	0.003	False	0.0101503184713	3.0
III	8969993	8970027	3	WBGene00001227	-	0.001	True	0.00379428571429	3.0
I	3733240	3733282	4	WBGene00004147	-	0.003	False	0.0101503184713	4.0
I	379298	379325	2	WBGene00004143	-	0.21	False	0.321290322581	2.0
I	2875510	2875555	5	WBGene00004412	-	0.008	False	0.0236878483835	5.0
I	2875697	2875738	2	WBGene00004412	-	1.0	False	1.0	2.0
I	2876256	2876301	3	WBGene00004412	-	0.605	False	0.74947761194	3.0
II	14373754	14373790	7	WBGene00002076	+	0.0	True	0.0	7.0
I	112192	112235	3	WBGene00004418	+	0.15	False	0.246382189239	3.0
I	7318056	7318089	4	WBGene00009915	+	0.028	False	0.0680402561757	4.0
I	7318100	7318142	5	WBGene00009915	+	0.001	True	0.00379428571429	5.0
I	7318193	7318224	2	WBGene00009915	+	0.988	False	1.0	2.0
MtDNA	8063	8095	3	WBGene00010964	+	0.364	False	0.494265848671	3.0
MtDNA	8177	8208	5	WBGene00010964	+	0.001	True	0.00379428571429	5.0
MtDNA	8543	8566	2	WBGene00010964	+	0.996	False	1.0	2.0
MtDNA	9109	9154	2	WBGene00010964	+	0.996	False	1.0	2.0
I	9605790	9605835	9	WBGene00014424	+	0.001	True	0.00379428571429	9.0
MtDNA	11612	11646	6	WBGene00010966	+	0.0	True	0.0	6.0
MtDNA	12181	12208	2	WBGene00010967	+	0.524	False	0.66942953343	2.0
MtDNA	12940	12968	2	WBGene00010967	+	0.524	False	0.66942953343	2.0
MtDNA	3174	3204	2	WBGene00010960	+	0.573	False	0.717871698113	2.0
MtDNA	3731	3777	3	WBGene00010961	+	0.492	False	0.635579766537	3.0
MtDNA	3924	3962	3	WBGene00010961	+	0.492	False	0.635579766537	3.0
MtDNA	4137	4177	2	WBGene00010961	+	0.999	False	1.0	2.0
MtDNA	4209	4243	4	WBGene00010961	+	0.064	False	0.12751987997	4.0
MtDNA	5789	5814	3	WBGene00010962	+	0.21	False	0.321290322581	3.0
MtDNA	6054	6093	2	WBGene00010962	+	0.949	False	1.0	2.0
MtDNA	6321	6356	3	WBGene00010962	+	0.21	False	0.321290322581	3.0
MtDNA	6583	6637	2	WBGene00010963	+	0.726	False	0.868192705988	2.0
MtDNA	7024	7050	2	WBGene00010963	+	0.726	False	0.868192705988	2.0
III	1419330	1419372	3	WBGene00022336	+	0.111	False	0.194469656992	3.0
III	5321376	5321430	10	WBGene00004095	+	0.0	True	0.0	10.0
III	5321456	5321530	17	WBGene00004095	+	0.0	True	0.0	16.0
I	5158764	5158800	4	WBGene00004094	-	0.0	True	0.0	4.0
II	8022920	8022948	2	WBGene00007433	-	0.516	False	0.661117221418	2.0
II	8022956	8022999	2	WBGene00007433	-	0.516	False	0.661117221418	2.0
II	8023031	8023060	2	WBGene00007433	-	0.516	False	0.661117221418	2.0
V	8415755	8415790	7	WBGene00018700	-	0.0	True	0.0	7.0
V	8415872	8415895	3	WBGene00018700	-	0.09	False	0.164741557547	3.0
V	8415916	8415961	5	WBGene00018700	-	0.0	True	0.0	5.0
IV	8107960	8107997	2	WBGene00021539	-	0.067	False	0.132011869436	2.0
III	9824101	9824143	3	WBGene00003035	-	0.009	False	0.0260392156863	3.0
IV	11225671	11225728	5	WBGene00000699	+	0.0	True	0.0	5.0
V	8235457	8235542	21	WBGene00022933	-	0.0	True	0.0	18.0
II	10951732	10951766	6	WBGene00003783	-	0.0	True	0.0	6.0
II	10951784	10951827	2	WBGene00003783	-	0.743	False	0.884143369176	2.0
V	8230205	8230278	12	WBGene00022934	-	0.003	False	0.0101503184713	11.0
IV	10777589	10777639	4	WBGene00012015	+	0.001	True	0.00379428571429	4.0
IV	10777672	10777714	2	WBGene00012015	+	0.578	False	0.722432	2.0
II	11707494	11707536	4	WBGene00008743	-	0.0	True	0.0	4.0
X	14171402	14171449	3	WBGene00007993	-	0.002	True	0.00712064343164	3.0
III	7640677	7640720	4	WBGene00022816	+	0.0	True	0.0	4.0
X	11491106	11491148	3	WBGene00012018	-	0.001	True	0.00379428571429	3.0
V	16788067	16788104	3	WBGene00012019	+	0.001	True	0.00379428571429	3.0
IV	11482701	11482743	2	WBGene00004892	-	0.26	False	0.376122004357	2.0
IV	11482846	11482880	2	WBGene00004892	-	0.26	False	0.376122004357	2.0
V	6655802	6655836	2	WBGene00004897	-	0.7	False	0.846244879381	2.0
V	6655897	6655963	4	WBGene00004897	-	0.082	False	0.15348273432	3.0
IV	6332707	6332736	2	WBGene00004783	+	0.016	False	0.0427525150905	2.0
III	4922908	4922936	2	WBGene00004782	-	0.167	False	0.266878459687	2.0
III	4922954	4922977	2	WBGene00004782	-	0.167	False	0.266878459687	2.0
X	5778987	5779027	3	WBGene00004788	-	0.014	False	0.0386930280957	3.0
X	9091593	9091635	3	WBGene00023080	-	0.566	False	0.710442344045	3.0
IV	3032967	3033003	6	WBGene00022069	-	0.0	True	0.0	6.0
III	5268776	5268802	2	WBGene00022598	-	0.051	False	0.107419508327	2.0
III	5273822	5273856	2	WBGene00022599	-	0.52	False	0.66495907559	2.0
III	5273905	5273942	2	WBGene00022599	-	0.52	False	0.66495907559	2.0
V	9086919	9087001	17	WBGene00194993	-	0.0	True	0.0	15.0
I	8815978	8816001	2	WBGene00004484	-	0.463	False	0.606673902319	2.0
I	8816080	8816122	2	WBGene00004484	-	0.463	False	0.606673902319	2.0
I	5992993	5993030	3	WBGene00006823	-	0.045	False	0.097328990228	3.0
I	5993144	5993168	3	WBGene00006823	-	0.045	False	0.097328990228	3.0
I	5993217	5993247	2	WBGene00006823	-	0.693	False	0.838927985415	2.0
I	6464711	6464735	2	WBGene00019433	-	0.033	False	0.0774275618375	2.0
I	14381440	14381467	2	WBGene00006824	-	0.114	False	0.198027468934	2.0
III	7179442	7179485	2	WBGene00004483	-	0.218	False	0.33010718358	2.0
IV	8643885	8643920	3	WBGene00006483	+	0.002	True	0.00712064343164	3.0
II	10393400	10393435	2	WBGene00011662	+	0.027	False	0.0660331491713	2.0
II	9934524	9934567	3	WBGene00007330	-	0.0	True	0.0	3.0
II	9939192	9939230	4	WBGene00007332	+	0.003	False	0.0101503184713	4.0
V	13044447	13044476	2	WBGene00002250	+	0.348	False	0.475212339332	2.0
V	13046115	13046155	2	WBGene00002250	+	0.348	False	0.475212339332	2.0
II	8972279	8972327	7	WBGene00007686	-	0.0	True	0.0	7.0
III	6471306	6471328	2	WBGene00020819	+	0.012	False	0.0339063829787	2.0
III	3331591	3331619	3	WBGene00021810	+	0.001	True	0.00379428571429	3.0
IV	3807950	3807992	2	WBGene00019726	-	0.127	False	0.215810620601	2.0
IV	3811324	3811347	2	WBGene00019726	-	0.127	False	0.215810620601	2.0
I	3367728	3367776	4	WBGene00021035	-	0.0	True	0.0	4.0
X	5150431	5150471	3	WBGene00001070	-	0.004	False	0.0130515970516	3.0
III	4855048	4855070	2	WBGene00000418	+	0.144	False	0.238741573034	2.0
II	6246161	6246193	3	WBGene00020783	+	0.003	False	0.0101503184713	3.0
II	6246971	6246996	2	WBGene00020782	+	0.214	False	0.326657471264	2.0
IV	4449725	4449759	4	WBGene00019946	+	0.0	True	0.0	4.0
I	6584893	6584924	2	WBGene00002783	+	0.184	False	0.286798122066	2.0
II	7611335	7611388	4	WBGene00019943	-	0.007	False	0.0211272727273	4.0
II	7611422	7611463	5	WBGene00019943	-	0.0	True	0.0	5.0
I	9609772	9609810	6	WBGene00002070	-	0.0	True	0.0	6.0
I	9611504	9611530	3	WBGene00002070	-	0.037	False	0.0842090831191	3.0
I	6317110	6317144	3	WBGene00002073	+	0.023	False	0.0584574162679	3.0
I	6317146	6317181	2	WBGene00002073	+	0.479	False	0.623945071113	2.0
V	10238318	10238340	2	WBGene00007534	-	0.02	False	0.0517738791423	2.0
IV	7558827	7558900	23	WBGene00002074	-	0.0	True	0.0	19.0
IV	7559054	7559085	2	WBGene00002074	-	1.0	False	1.0	2.0
IV	7559096	7559141	9	WBGene00002074	-	0.0	True	0.0	9.0
IV	7559189	7559235	11	WBGene00002074	-	0.0	True	0.0	11.0
IV	7559247	7559278	5	WBGene00002074	-	0.235	False	0.348303571429	5.0
IV	7559440	7559472	3	WBGene00002074	-	1.0	False	1.0	3.0
IV	7559506	7559542	7	WBGene00002074	-	0.007	False	0.0211272727273	7.0
IV	7559667	7559694	3	WBGene00002074	-	1.0	False	1.0	3.0
I	311166	311198	10	WBGene00002077	-	0.0	True	0.0	10.0
I	311229	311253	2	WBGene00002077	-	0.898	False	1.0	2.0
I	311287	311310	2	WBGene00002077	-	0.898	False	1.0	2.0
I	311398	311436	2	WBGene00002077	-	0.898	False	1.0	2.0
I	318680	318722	7	WBGene00002079	-	0.0	True	0.0	7.0
I	318728	318785	3	WBGene00002079	-	0.024	False	0.0603065279092	3.0
V	7813910	7813944	2	WBGene00002078	+	0.76	False	0.899536541889	2.0
V	7814120	7814154	3	WBGene00002078	+	0.046	False	0.0988478964401	3.0
V	7814293	7814325	2	WBGene00002078	+	0.76	False	0.899536541889	2.0
V	7814370	7814423	3	WBGene00002078	+	0.76	False	0.899536541889	2.0
V	7814528	7814560	2	WBGene00002078	+	0.76	False	0.899536541889	2.0
I	905881	905914	2	WBGene00001678	+	0.243	False	0.358162042175	2.0
I	905984	906019	2	WBGene00001678	+	0.243	False	0.358162042175	2.0
II	11742826	11742850	2	WBGene00001679	-	1.0	False	1.0	2.0
II	11742962	11743004	3	WBGene00001679	-	0.8	False	0.930297723292	3.0
II	11743069	11743104	3	WBGene00001679	-	0.8	False	0.930297723292	3.0
II	11743106	11743139	4	WBGene00001679	-	0.149	False	0.245194547708	4.0
II	11743541	11743593	8	WBGene00001679	-	0.0	True	0.0	8.0
II	11743608	11743656	3	WBGene00001679	-	0.8	False	0.930297723292	3.0
II	11743774	11743807	5	WBGene00001679	-	0.015	False	0.0408196721311	5.0
I	7766653	7766690	2	WBGene00003818	-	0.059	False	0.119804281346	2.0
II	4902503	4902552	5	WBGene00019893	-	0.0	True	0.0	5.0
II	1409084	1409116	2	WBGene00021784	+	0.017	False	0.0449721115538	2.0
II	7533387	7533434	7	WBGene00006956	-	0.0	True	0.0	7.0
II	7534453	7534485	2	WBGene00006956	-	0.986	False	1.0	2.0
V	10210453	10210486	3	WBGene00006489	-	0.001	True	0.00379428571429	3.0
III	4193873	4193905	5	WBGene00006959	+	0.0	True	0.0	5.0
III	4195171	4195213	2	WBGene00006959	+	0.929	False	1.0	2.0
III	4195262	4195306	4	WBGene00006959	+	0.009	False	0.0260392156863	4.0
IV	10492724	10492772	10	WBGene00000419	+	0.0	True	0.0	10.0
IV	10492821	10492847	2	WBGene00000419	+	0.556	False	0.699874881517	2.0
III	4901232	4901258	2	WBGene00017826	+	0.069	False	0.134752941176	2.0
III	4888131	4888164	4	WBGene00017827	-	0.0	True	0.0	4.0
V	6117834	6117868	2	WBGene00017533	+	0.148	False	0.24400248293	2.0
II	10787146	10787195	2	WBGene00000411	+	0.337	False	0.463767875648	2.0
V	4181545	4181583	2	WBGene00021561	-	0.165	False	0.264637681159	2.0
III	8161566	8161610	3	WBGene00016803	-	0.102	False	0.182064516129	3.0
III	8161694	8161727	2	WBGene00016803	-	0.852	False	0.967883661249	2.0
III	8161784	8161847	5	WBGene00016803	-	0.006	False	0.0186168224299	4.0
V	14409988	14410068	6	WBGene00044971	-	0.27	False	0.388262046562	5.0
IV	7832456	7832487	3	WBGene00015510	-	0.019	False	0.0495717092338	3.0
IV	7834628	7834656	2	WBGene00015510	-	0.45	False	0.592857142857	2.0
I	1973794	1973821	2	WBGene00021764	+	0.033	False	0.0774275618375	2.0
II	12944863	12944973	45	WBGene00006315	-	0.0	True	0.0	36.0
X	59748	59840	16	WBGene00195519	+	0.0	True	0.0	12.0
III	5431911	5431957	2	WBGene00020968	-	0.115	False	0.199113428944	2.0
V	10350596	10350620	2	WBGene00010627	-	0.141	False	0.235236180905	2.0
I	5843083	5843121	7	WBGene00023024	-	0.015	False	0.0408196721311	7.0
IV	192373	192408	6	WBGene00021402	+	0.0	True	0.0	6.0
IV	194622	194649	2	WBGene00021402	+	0.839	False	0.957209621993	2.0
X	11266008	11266040	2	WBGene00007267	+	0.164	False	0.263511191773	2.0
X	8790414	8790442	4	WBGene00006764	+	0.016	False	0.0427525150905	4.0
X	8790535	8790570	5	WBGene00006764	+	0.0	True	0.0	5.0
III	900222	900248	2	WBGene00017759	-	0.175	False	0.276666666667	2.0
III	4715547	4715574	3	WBGene00001259	-	0.0	True	0.0	3.0
V	8949589	8949626	3	WBGene00001526	+	0.999	False	1.0	3.0
V	8955605	8955657	5	WBGene00001526	+	0.117	False	0.201918128655	5.0
V	8955658	8955706	16	WBGene00001526	+	0.0	True	0.0	16.0
V	8955806	8955859	14	WBGene00001526	+	0.0	True	0.0	14.0
V	8955902	8955929	4	WBGene00001526	+	0.621	False	0.765016697588	4.0
V	8956000	8956050	12	WBGene00001526	+	0.0	True	0.0	12.0
V	8956056	8956089	3	WBGene00001526	+	0.999	False	1.0	3.0
IV	17281057	17281091	2	WBGene00002005	+	1.0	False	1.0	2.0
IV	17281180	17281263	21	WBGene00002005	+	0.0	True	0.0	19.0
X	13665627	13665676	11	WBGene00000308	+	0.0	True	0.0	11.0
X	15586906	15586928	2	WBGene00001520	-	0.164	False	0.263511191773	2.0
X	15586948	15586979	2	WBGene00001520	-	0.164	False	0.263511191773	2.0
IV	5541136	5541178	2	WBGene00001093	+	0.027	False	0.0660331491713	2.0
IV	13355598	13355711	7	WBGene00003230	+	0.007	False	0.0211272727273	4.0
IV	13355825	13355851	2	WBGene00003230	+	0.916	False	1.0	2.0
IV	13355887	13355916	2	WBGene00003230	+	0.916	False	1.0	2.0
I	6136628	6136676	22	WBGene00023073	+	0.0	True	0.0	22.0
V	6511993	6512051	6	WBGene00001073	-	0.0	True	0.0	6.0
