chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
V	3774552	3774580	2	WBGene00019963	+	0.021	False	0.0528856427379	2.0
II	5771696	5771748	5	WBGene00002053	+	0.0	True	0.0	5.0
IV	10198057	10198099	2	WBGene00001653	+	0.014	False	0.0380522522523	2.0
V	11027266	11027292	2	WBGene00007554	-	0.066	False	0.128465806452	2.0
I	12149635	12149682	4	WBGene00014336	-	0.011	False	0.030871627907	4.0
II	5666282	5666310	2	WBGene00044392	+	0.087	False	0.158024683925	2.0
V	20790655	20790713	2	WBGene00012853	+	0.533	False	0.661753497942	2.0
IV	6121496	6121572	6	WBGene00006974	+	0.0	True	0.0	4.0
III	8805641	8805663	2	WBGene00006975	+	1.0	False	1.0	2.0
III	8805683	8805733	2	WBGene00006975	+	1.0	False	1.0	2.0
III	8805742	8805769	2	WBGene00006975	+	1.0	False	1.0	2.0
III	8805948	8806002	8	WBGene00006975	+	0.0	True	0.0	8.0
III	8806038	8806071	3	WBGene00006975	+	0.473	False	0.602635557432	3.0
III	8806081	8806151	9	WBGene00006975	+	0.0	True	0.0	8.0
III	9004711	9004742	2	WBGene00006977	+	0.104	False	0.181894492754	2.0
II	12300483	12300513	3	WBGene00013270	+	0.003	False	0.0102735527809	3.0
IV	6582800	6582838	2	WBGene00018161	-	0.066	False	0.128465806452	2.0
III	12871425	12871457	2	WBGene00003406	-	0.045	False	0.0950069979006	2.0
IV	10902920	10902953	2	WBGene00202361	-	0.599	False	0.729585385547	2.0
III	5151979	5152011	2	WBGene00021901	-	0.058	False	0.116813084112	2.0
IV	8513796	8513860	2	WBGene00044001	+	0.135	False	0.221959128065	2.0
III	4947031	4947054	2	WBGene00016139	+	0.314	False	0.431982672139	2.0
IV	14773710	14773743	3	WBGene00044258	-	0.003	False	0.0102735527809	3.0
X	2240041	2240072	2	WBGene00020507	+	0.27	False	0.38514893617	2.0
III	6949524	6949550	2	WBGene00002845	+	0.529	False	0.658412953795	2.0
III	6950390	6950419	2	WBGene00002845	+	0.529	False	0.658412953795	2.0
III	6954717	6954752	2	WBGene00002845	+	0.529	False	0.658412953795	2.0
III	6956110	6956133	2	WBGene00002845	+	0.529	False	0.658412953795	2.0
III	6958353	6958395	2	WBGene00002845	+	0.529	False	0.658412953795	2.0
III	6958826	6958854	2	WBGene00002845	+	0.529	False	0.658412953795	2.0
X	8084263	8084285	2	WBGene00000929	-	0.037	False	0.082140544518	2.0
II	9659259	9659285	2	WBGene00014253	-	0.067	False	0.129992926045	2.0
I	4738412	4738444	2	WBGene00002694	-	0.238	False	0.346882125604	2.0
I	4738454	4738502	2	WBGene00002694	-	0.238	False	0.346882125604	2.0
III	7914389	7914418	2	WBGene00001628	-	0.429	False	0.55668516129	2.0
III	7914674	7914740	4	WBGene00001628	-	0.429	False	0.55668516129	2.0
I	9421040	9421088	7	WBGene00003904	-	0.0	True	0.0	7.0
I	9421200	9421255	2	WBGene00003904	-	0.967	False	1.0	2.0
I	10432949	10432988	2	WBGene00003902	-	0.487	False	0.61786333053	2.0
I	10435694	10435738	3	WBGene00003902	-	0.01	False	0.0285160680529	3.0
X	13522763	13522811	6	WBGene00003903	-	0.0	True	0.0	6.0
X	13522918	13522946	2	WBGene00003903	-	0.835	False	0.949922699849	2.0
X	13523009	13523078	4	WBGene00003903	-	0.087	False	0.158024683925	3.0
IV	7396731	7396773	2	WBGene00016739	+	0.986	False	1.0	2.0
IV	7397014	7397055	5	WBGene00016739	+	0.0	True	0.0	5.0
IV	7397153	7397195	6	WBGene00016739	+	0.0	True	0.0	6.0
IV	7397250	7397281	2	WBGene00016739	+	0.986	False	1.0	2.0
V	13181477	13181517	3	WBGene00011648	+	0.009	False	0.025909351145	3.0
X	12937697	12937738	5	WBGene00010376	+	0.204	False	0.307734	5.0
X	7144451	7144475	2	WBGene00016913	-	0.083	False	0.152596587447	2.0
I	3869001	3869040	7	WBGene00020185	+	0.0	True	0.0	7.0
I	3875795	3875832	2	WBGene00020184	+	0.163	False	0.258012067156	2.0
II	700539	700572	3	WBGene00020181	-	0.007	False	0.021119	3.0
IV	7578655	7578691	4	WBGene00017993	-	0.0	True	0.0	4.0
IV	5544588	5544626	3	WBGene00020464	+	0.0	True	0.0	3.0
III	6970069	6970105	5	WBGene00001168	-	0.004	False	0.0132469813392	5.0
III	6970343	6970372	3	WBGene00001168	-	0.266	False	0.381608178792	3.0
III	6971601	6971626	2	WBGene00001168	-	0.984	False	1.0	2.0
I	10322025	10322057	2	WBGene00013713	-	0.071	False	0.136004444444	2.0
III	6606733	6606761	2	WBGene00003162	-	0.707	False	0.833862001564	2.0
III	6607207	6607250	3	WBGene00003162	-	0.054	False	0.110452881356	3.0
IV	11955215	11955238	2	WBGene00014095	+	0.992	False	1.0	2.0
IV	11955260	11955287	2	WBGene00014095	+	0.992	False	1.0	2.0
IV	11955420	11955457	8	WBGene00014095	+	0.0	True	0.0	8.0
IV	11955486	11955524	2	WBGene00014095	+	0.992	False	1.0	2.0
II	2242569	2242616	2	WBGene00018782	+	0.264	False	0.378919124643	2.0
V	8267565	8267591	4	WBGene00000219	-	0.001	True	0.00394895287958	4.0
V	8268879	8268910	2	WBGene00000219	-	0.565	False	0.695189641109	2.0
III	7329744	7329795	5	WBGene00018953	-	0.0	True	0.0	5.0
III	7330023	7330067	3	WBGene00018953	-	0.313	False	0.430803375912	3.0
III	7330112	7330152	12	WBGene00018953	-	0.0	True	0.0	12.0
III	7330171	7330193	2	WBGene00018953	-	0.994	False	1.0	2.0
V	9203968	9203995	2	WBGene00000215	+	0.078	False	0.145802973978	2.0
V	19050378	19050405	2	WBGene00000214	-	0.282	False	0.39793919551	2.0
IV	12853701	12853743	2	WBGene00005153	+	0.042	False	0.0902521367521	2.0
II	163085	163121	2	WBGene00001340	+	0.311	False	0.428441552511	2.0
II	169919	169947	3	WBGene00001340	+	0.004	False	0.0132469813392	3.0
V	13603634	13603663	2	WBGene00001479	-	0.086	False	0.156585395293	2.0
V	5771700	5771750	4	WBGene00018424	+	0.0	True	0.0	4.0
X	6034539	6034575	2	WBGene00002023	-	0.271	False	0.386210203118	2.0
X	6034661	6034699	2	WBGene00002023	-	0.271	False	0.386210203118	2.0
III	5953203	5953253	9	WBGene00017775	+	0.0	True	0.0	9.0
II	8651326	8651352	2	WBGene00004259	+	0.072	False	0.136963430013	2.0
II	8658541	8658581	2	WBGene00004259	+	0.072	False	0.136963430013	2.0
IV	8822962	8822998	3	WBGene00000691	-	0.067	False	0.129992926045	3.0
IV	8823778	8823818	3	WBGene00000691	-	0.067	False	0.129992926045	3.0
I	9166714	9166751	3	WBGene00001167	+	0.025	False	0.0608757062147	3.0
I	14855947	14856000	22	WBGene00006789	-	0.0	True	0.0	22.0
I	14856020	14856052	3	WBGene00006789	-	0.767	False	0.892073631457	3.0
I	14856087	14856118	7	WBGene00006789	-	0.0	True	0.0	7.0
I	14856153	14856180	4	WBGene00006789	-	0.092	False	0.165216666667	4.0
I	14859517	14859562	5	WBGene00006789	-	0.005	False	0.015929250264	5.0
I	14859829	14859857	2	WBGene00006789	-	1.0	False	1.0	2.0
I	14861413	14861441	2	WBGene00006789	-	1.0	False	1.0	2.0
I	8447240	8447267	2	WBGene00008652	-	0.055	False	0.112042538825	2.0
I	8574064	8574104	3	WBGene00011352	-	0.0	True	0.0	3.0
II	8812078	8812109	3	WBGene00009783	+	0.007	False	0.021119	3.0
X	3969600	3969635	3	WBGene00022927	+	0.257	False	0.37045819398	3.0
X	13956091	13956115	2	WBGene00000105	+	0.332	False	0.452618165386	2.0
II	7377115	7377149	2	WBGene00018390	+	0.18	False	0.279064748201	2.0
II	7472900	7472955	12	WBGene00000101	-	0.0	True	0.0	11.0
X	9103767	9103811	2	WBGene00000100	+	0.117	False	0.198755067568	2.0
X	9108336	9108362	2	WBGene00000100	+	0.117	False	0.198755067568	2.0
V	4371837	4371871	2	WBGene00017988	+	0.096	False	0.171177304965	2.0
IV	2390195	2390224	4	WBGene00021420	+	0.004	False	0.0132469813392	4.0
I	8377706	8377729	2	WBGene00011827	-	0.607	False	0.736060691318	2.0
I	8377762	8377789	3	WBGene00011827	-	0.037	False	0.082140544518	3.0
I	8378010	8378066	2	WBGene00011827	-	0.607	False	0.736060691318	2.0
II	273919	273967	6	WBGene00015188	-	0.0	True	0.0	6.0
II	14251089	14251144	10	WBGene00001971	+	0.0	True	0.0	10.0
II	14251231	14251323	8	WBGene00001971	+	0.12	False	0.202483221477	6.0
II	14251392	14251441	7	WBGene00001971	+	0.018	False	0.0468155172414	7.0
IV	15556076	15556103	2	WBGene00014958	+	0.142	False	0.230578040904	2.0
I	13353125	13353179	3	WBGene00012734	+	0.005	False	0.015929250264	3.0
I	8358318	8358351	2	WBGene00004684	-	0.222	False	0.328642787046	2.0
I	8361881	8361923	2	WBGene00004684	-	0.222	False	0.328642787046	2.0
II	6972723	6972765	5	WBGene00004930	-	0.0	True	0.0	5.0
III	8489178	8489205	2	WBGene00018371	-	0.025	False	0.0608757062147	2.0
IV	13522008	13522084	10	WBGene00004681	-	0.0	True	0.0	6.0
MtDNA	9593	9643	14	WBGene00014470	+	0.01	False	0.0285160680529	14.0
II	10943633	10943664	2	WBGene00010990	-	0.097	False	0.172146470588	2.0
X	12563788	12563867	16	WBGene00014474	+	0.007	False	0.021119	14.0
V	12363520	12363543	2	WBGene00009094	+	0.018	False	0.0468155172414	2.0
V	9555831	9555875	4	WBGene00009098	+	0.0	True	0.0	4.0
V	9555902	9555941	3	WBGene00009098	+	0.019	False	0.048952177626	3.0
III	8807508	8807557	2	WBGene00004201	-	0.057	False	0.115338028169	2.0
V	20239416	20239466	5	WBGene00004203	-	0.0	True	0.0	5.0
V	20239473	20239500	3	WBGene00004203	-	0.216	False	0.322769687964	3.0
V	20239624	20239663	2	WBGene00004203	-	0.98	False	1.0	2.0
V	20241501	20241546	6	WBGene00004203	-	0.0	True	0.0	6.0
IV	11131080	11131115	3	WBGene00004204	+	0.0	True	0.0	3.0
X	9074711	9074749	2	WBGene00023053	-	0.728	False	0.853956454121	2.0
V	5996391	5996416	2	WBGene00015677	+	0.128	False	0.212886438809	2.0
III	11279592	11279629	2	WBGene00012934	-	0.146	False	0.236056806002	2.0
III	11279652	11279694	2	WBGene00012934	-	0.146	False	0.236056806002	2.0
III	11154047	11154083	2	WBGene00012936	+	0.164	False	0.259051308901	2.0
III	11154095	11154121	2	WBGene00012936	+	0.164	False	0.259051308901	2.0
III	4471660	4471715	29	WBGene00004132	-	0.0	True	0.0	27.0
III	4471791	4471837	13	WBGene00004132	-	0.0	True	0.0	13.0
III	4471847	4471870	2	WBGene00004132	-	1.0	False	1.0	2.0
III	4471888	4471913	4	WBGene00004132	-	0.799	False	0.918417047184	4.0
III	4471916	4471945	2	WBGene00004132	-	1.0	False	1.0	2.0
III	4472055	4472097	13	WBGene00004132	-	0.0	True	0.0	13.0
III	4472249	4472310	6	WBGene00004132	-	0.202	False	0.305633901705	5.0
III	4472359	4472389	4	WBGene00004132	-	0.799	False	0.918417047184	4.0
II	6853237	6853286	3	WBGene00022907	+	0.363	False	0.483305825243	3.0
V	14653162	14653193	3	WBGene00004060	+	0.006	False	0.0185471311475	3.0
IV	4511996	4512040	2	WBGene00022678	-	0.786	False	0.909264570552	2.0
IV	4512042	4512069	2	WBGene00022678	-	0.786	False	0.909264570552	2.0
V	16745913	16745948	2	WBGene00012020	-	0.756	False	0.882682662539	2.0
V	16746156	16746197	5	WBGene00012020	-	0.0	True	0.0	5.0
II	8725058	8725125	5	WBGene00011312	+	0.001	True	0.00394895287958	4.0
II	8725366	8725398	3	WBGene00011312	+	0.046	False	0.096712195122	3.0
I	5373165	5373199	2	WBGene00004131	-	0.223	False	0.329476493634	2.0
IV	9130741	9130773	2	WBGene00004842	-	0.476	False	0.6062017729	2.0
X	10124532	10124580	16	WBGene00014507	+	0.0	True	0.0	16.0
I	6329547	6329590	2	WBGene00194703	+	0.073	False	0.138082131661	2.0
I	28164	28206	3	WBGene00022279	-	0.001	True	0.00394895287958	3.0
II	10497592	10497641	5	WBGene00004134	-	0.0	True	0.0	5.0
X	16262305	16262357	4	WBGene00003485	-	0.0	True	0.0	4.0
III	10722274	10722352	13	WBGene00012360	-	0.0	True	0.0	12.0
III	10722363	10722431	7	WBGene00012360	-	0.002	True	0.00732281553398	5.0
III	10722494	10722522	2	WBGene00012360	-	0.965	False	1.0	2.0
X	8530919	8530953	2	WBGene00001448	+	0.104	False	0.181894492754	2.0
II	5094161	5094188	2	WBGene00015453	+	0.194	False	0.296353417722	2.0
II	13449137	13449167	2	WBGene00004116	-	0.345	False	0.465603033006	2.0
II	13449211	13449240	2	WBGene00004116	-	0.345	False	0.465603033006	2.0
II	9056661	9056691	2	WBGene00004446	-	0.361	False	0.480855187638	2.0
I	10436585	10436623	3	WBGene00004444	+	0.015	False	0.0402983081033	3.0
IV	8594335	8594369	2	WBGene00022010	+	0.205	False	0.308779331003	2.0
IV	8594401	8594432	3	WBGene00022010	+	0.004	False	0.0132469813392	3.0
II	11485524	11485562	2	WBGene00007142	-	0.118	False	0.199778900112	2.0
IV	5297926	5297955	2	WBGene00003468	+	0.103	False	0.180459349593	2.0
II	7863502	7863540	5	WBGene00002994	+	0.0	True	0.0	5.0
III	8900477	8900511	2	WBGene00002998	-	0.024	False	0.058916192026	2.0
I	15050918	15050950	3	WBGene00009286	-	0.0	True	0.0	3.0
V	6704596	6704658	6	WBGene00020949	-	0.001	True	0.00394895287958	4.0
II	6565859	6565898	2	WBGene00017560	-	0.372	False	0.492463361123	2.0
V	10712394	10712441	4	WBGene00012117	-	0.002	True	0.00732281553398	4.0
V	10712482	10712508	5	WBGene00012117	-	0.0	True	0.0	5.0
V	10712813	10712850	4	WBGene00012117	-	0.002	True	0.00732281553398	4.0
I	8530123	8530166	2	WBGene00014418	-	0.815	False	0.932444065226	2.0
I	6761595	6761645	10	WBGene00006819	-	0.0	True	0.0	10.0
I	6761652	6761679	4	WBGene00006819	-	0.007	False	0.021119	4.0
I	4530619	4530651	2	WBGene00022473	-	0.018	False	0.0468155172414	2.0
V	10739261	10739297	2	WBGene00013862	+	0.201	False	0.3042734571	2.0
III	12599933	12599983	5	WBGene00007030	-	0.0	True	0.0	5.0
III	12600003	12600026	2	WBGene00007030	-	0.683	False	0.811264173228	2.0
II	12623423	12623461	2	WBGene00012592	-	0.086	False	0.156585395293	2.0
II	14635894	14635925	9	WBGene00045388	-	0.0	True	0.0	9.0
II	14635982	14636029	2	WBGene00045388	-	1.0	False	1.0	2.0
III	4084184	4084279	11	WBGene00002202	-	0.003	False	0.0102735527809	6.0
III	4084352	4084412	8	WBGene00002202	-	0.0	True	0.0	7.0
III	4084476	4084524	6	WBGene00002202	-	0.003	False	0.0102735527809	6.0
III	4084676	4084720	4	WBGene00002202	-	0.292	False	0.40842095503	4.0
IV	5987360	5987402	2	WBGene00006780	+	0.009	False	0.025909351145	2.0
II	14652310	14652341	4	WBGene00006787	-	0.0	True	0.0	4.0
V	19998930	19998954	2	WBGene00006786	-	0.016	False	0.0426431095406	2.0
III	10314782	10314837	2	WBGene00006785	-	0.6	False	0.730213795885	2.0
III	10315013	10315046	2	WBGene00006785	-	0.6	False	0.730213795885	2.0
III	8402140	8402184	5	WBGene00022702	-	0.0	True	0.0	5.0
V	10967891	10967921	2	WBGene00008920	+	0.297	False	0.413879445727	2.0
II	11470301	11470343	2	WBGene00012204	-	0.233	False	0.341243203883	2.0
I	4771971	4772005	2	WBGene00019770	-	0.1	False	0.176846424385	2.0
I	12534148	12534186	2	WBGene00012208	+	0.581	False	0.711394886364	2.0
I	12534245	12534277	3	WBGene00012208	+	0.042	False	0.0902521367521	3.0
III	3866887	3866912	2	WBGene00007969	+	0.049	False	0.10223582296	2.0
III	4317071	4317113	3	WBGene00010428	+	0.001	True	0.00394895287958	3.0
I	2209455	2209494	5	WBGene00021009	+	0.0	True	0.0	5.0
III	3841435	3841487	5	WBGene00007965	-	0.0	True	0.0	5.0
III	7767623	7767648	2	WBGene00022793	-	0.925	False	1.0	2.0
III	7767744	7767778	9	WBGene00022793	-	0.0	True	0.0	9.0
I	14104391	14104429	4	WBGene00006565	+	0.0	True	0.0	4.0
II	8273094	8273125	2	WBGene00006562	+	0.121	False	0.203601226994	2.0
I	7526452	7526506	3	WBGene00001648	+	0.108	False	0.187047072331	3.0
I	7526550	7526592	3	WBGene00001648	+	0.108	False	0.187047072331	3.0
I	7526621	7526647	2	WBGene00001648	+	0.871	False	0.981623832648	2.0
I	7699649	7699687	7	WBGene00001647	+	0.0	True	0.0	7.0
I	7700869	7700906	4	WBGene00001647	+	0.005	False	0.015929250264	4.0
X	5074550	5074599	3	WBGene00006861	-	0.0	True	0.0	3.0
II	10605998	10606031	9	WBGene00007561	-	0.0	True	0.0	9.0
IV	12276234	12276296	5	WBGene00016583	-	0.0	True	0.0	5.0
I	5472457	5472482	3	WBGene00020263	-	0.001	True	0.00394895287958	3.0
II	12151768	12151807	2	WBGene00013248	+	0.219	False	0.325158956693	2.0
V	8031135	8031169	2	WBGene00003865	+	0.216	False	0.322769687964	2.0
IV	8889047	8889077	5	WBGene00003864	+	0.0	True	0.0	5.0
IV	8890669	8890705	3	WBGene00003864	+	0.145	False	0.234691523605	3.0
IV	8890794	8890835	4	WBGene00003864	+	0.007	False	0.021119	4.0
V	14527200	14527277	26	WBGene00001834	+	0.0	True	0.0	25.0
I	7160798	7160851	4	WBGene00006963	+	0.0	True	0.0	4.0
IV	7499510	7499612	27	WBGene00006967	+	0.0	True	0.0	21.0
V	6488295	6488357	2	WBGene00002273	-	0.225	False	0.331781524927	2.0
V	5722025	5722052	2	WBGene00019600	+	0.023	False	0.0570180772391	2.0
IV	11446703	11446747	4	WBGene00002192	+	0.0	True	0.0	4.0
IV	11446827	11446875	5	WBGene00002192	+	0.0	True	0.0	5.0
X	5970772	5970809	6	WBGene00002190	-	0.0	True	0.0	6.0
X	5970878	5970920	2	WBGene00002190	-	0.904	False	1.0	2.0
X	5971183	5971226	3	WBGene00002190	-	0.132	False	0.218096385542	3.0
I	10736275	10736328	9	WBGene00002191	+	0.0	True	0.0	9.0
I	10736519	10736579	7	WBGene00002191	+	0.0	True	0.0	6.0
I	8289071	8289100	3	WBGene00002196	-	0.02	False	0.0510922946655	3.0
I	8289107	8289155	2	WBGene00002196	-	0.416	False	0.541446074202	2.0
II	6361490	6361589	30	WBGene00019608	-	0.0	True	0.0	16.0
III	12235614	12235641	2	WBGene00001724	-	0.552	False	0.681975429975	2.0
II	7096507	7096532	2	WBGene00020168	-	0.074	False	0.13953625	2.0
V	14686402	14686427	2	WBGene00000915	+	0.377	False	0.498426380368	2.0
I	3788698	3788738	4	WBGene00004425	+	0.0	True	0.0	4.0
I	12919187	12919254	7	WBGene00001427	+	0.0	True	0.0	6.0
X	17601401	17601426	2	WBGene00002272	+	0.083	False	0.152596587447	2.0
III	5953604	5953646	2	WBGene00017778	-	0.028	False	0.0661519185591	2.0
X	14584193	14584223	3	WBGene00006366	+	0.006	False	0.0185471311475	3.0
III	5676461	5676506	2	WBGene00003918	+	0.03	False	0.0702172226532	2.0
III	4566072	4566124	2	WBGene00003915	+	0.098	False	0.173614797416	2.0
V	14112101	14112137	3	WBGene00003916	-	0.042	False	0.0902521367521	3.0
V	14112175	14112209	2	WBGene00003916	-	0.672	False	0.80103674437	2.0
V	14112338	14112364	2	WBGene00003916	-	0.672	False	0.80103674437	2.0
X	6044640	6044669	2	WBGene00003911	-	0.02	False	0.0510922946655	2.0
III	8675626	8675654	2	WBGene00001443	-	0.585	False	0.714552631579	2.0
III	8675906	8675952	4	WBGene00001443	-	0.001	True	0.00394895287958	4.0
II	7101460	7101497	3	WBGene00017349	-	0.001	True	0.00394895287958	3.0
III	5875692	5875725	2	WBGene00017166	-	0.179	False	0.277657069409	2.0
IV	7583588	7583623	2	WBGene00017989	+	0.018	False	0.0468155172414	2.0
II	6590910	6590945	2	WBGene00016961	+	0.12	False	0.202483221477	2.0
II	6600453	6600493	4	WBGene00016967	-	0.0	True	0.0	4.0
IV	8825979	8826026	2	WBGene00000594	+	0.185	False	0.285788530466	2.0
IV	10279499	10279548	3	WBGene00006568	-	0.0	True	0.0	3.0
V	4375052	4375092	4	WBGene00017986	-	0.0	True	0.0	4.0
V	4373901	4373931	4	WBGene00017985	-	0.0	True	0.0	4.0
I	5167650	5167679	4	WBGene00001833	+	0.0	True	0.0	4.0
V	13965254	13965284	3	WBGene00011195	+	0.8	False	0.918417047184	3.0
V	13965370	13965400	2	WBGene00011195	+	1.0	False	1.0	2.0
V	13965425	13965469	9	WBGene00011195	+	0.0	True	0.0	9.0
V	13965504	13965549	4	WBGene00011195	+	0.8	False	0.918417047184	3.0
V	13965588	13965624	3	WBGene00011195	+	0.8	False	0.918417047184	3.0
V	13965632	13965670	3	WBGene00011195	+	0.8	False	0.918417047184	3.0
I	9993664	9993705	3	WBGene00011945	+	0.0	True	0.0	3.0
I	4585881	4585960	4	WBGene00023452	+	1.0	False	1.0	3.0
II	14635334	14635379	7	WBGene00014283	-	0.032	False	0.0738103975535	7.0
IV	11645673	11645715	4	WBGene00014088	-	0.019	False	0.048952177626	4.0
IV	11646207	11646238	4	WBGene00014088	-	0.019	False	0.048952177626	4.0
I	7602005	7602043	3	WBGene00008419	+	0.0	True	0.0	3.0
III	9694707	9694747	2	WBGene00007400	-	0.543	False	0.671956931911	2.0
III	9694777	9694806	4	WBGene00007400	-	0.0	True	0.0	4.0
IV	15524126	15524155	3	WBGene00013538	-	0.001	True	0.00394895287958	3.0
I	3988615	3988640	4	WBGene00000779	+	0.02	False	0.0510922946655	4.0
I	3988641	3988666	3	WBGene00000779	+	0.229	False	0.33685665529	3.0
III	5594250	5594289	5	WBGene00018963	+	0.0	True	0.0	5.0
III	9324334	9324381	3	WBGene00000770	+	0.092	False	0.165216666667	3.0
III	9324399	9324441	2	WBGene00000770	+	0.86	False	0.971040419162	2.0
III	9324546	9324618	4	WBGene00000770	+	0.008	False	0.0233649564376	4.0
I	5788691	5788715	2	WBGene00000772	-	0.986	False	1.0	2.0
I	5788716	5788760	6	WBGene00000772	-	0.0	True	0.0	6.0
I	5788893	5788928	9	WBGene00000772	-	0.0	True	0.0	9.0
III	3799400	3799444	2	WBGene00197284	+	0.711	False	0.837597422882	2.0
III	8860803	8860829	3	WBGene00018416	+	0.003	False	0.0102735527809	3.0
III	4303139	4303173	2	WBGene00001352	-	0.125	False	0.208817829457	2.0
III	8832571	8832613	2	WBGene00018418	-	0.135	False	0.221959128065	2.0
III	8832628	8832653	2	WBGene00018418	-	0.135	False	0.221959128065	2.0
III	1194435	1194469	4	WBGene00022492	-	0.026	False	0.0626533546326	4.0
III	1194502	1194540	3	WBGene00022492	-	0.281	False	0.396899344569	3.0
III	11792814	11792856	3	WBGene00014264	+	0.375	False	0.495999561596	3.0
II	15037069	15037132	3	WBGene00013160	+	0.129	False	0.214195376995	2.0
V	9689737	9689794	5	WBGene00004320	-	0.0	True	0.0	4.0
III	8975098	8975121	2	WBGene00011146	-	0.295	False	0.411662812211	2.0
III	8975556	8975590	3	WBGene00011146	-	0.006	False	0.0185471311475	3.0
X	1993477	1993554	3	WBGene00220146	+	0.891	False	0.998197920535	2.0
I	9504613	9504654	5	WBGene00009266	-	0.0	True	0.0	5.0
V	11244500	11244539	3	WBGene00011835	+	0.003	False	0.0102735527809	3.0
II	3444710	3444769	2	WBGene00015843	-	0.133	False	0.219508205689	2.0
V	11222736	11222776	2	WBGene00011831	+	0.127	False	0.211573163998	2.0
II	7736208	7736235	2	WBGene00015061	+	0.053	False	0.108998636673	2.0
III	6171292	6171337	2	WBGene00018341	-	0.837	False	0.951122033898	2.0
III	6171605	6171656	4	WBGene00018341	-	0.004	False	0.0132469813392	4.0
III	6171714	6171741	3	WBGene00018341	-	0.102	False	0.179123399302	3.0
I	9472447	9472481	3	WBGene00004807	+	0.033	False	0.0755394537178	3.0
I	9472503	9472531	2	WBGene00004807	+	0.525	False	0.655326851469	2.0
IV	13199064	13199134	10	WBGene00000417	-	0.0	True	0.0	9.0
MtDNA	4446	4488	5	WBGene00014464	+	0.117	False	0.198755067568	5.0
MtDNA	9536	9567	3	WBGene00014469	+	0.492	False	0.623158690176	3.0
MtDNA	9492	9536	2	WBGene00014468	+	0.89	False	0.998197920535	2.0
V	5587361	5587422	6	WBGene00235160	+	0.022	False	0.0548545454545	6.0
X	6060964	6061004	3	WBGene00004219	-	0.0	True	0.0	3.0
V	14445448	14445482	4	WBGene00009082	-	0.012	False	0.0332451790634	4.0
V	14445533	14445571	5	WBGene00009082	-	0.001	True	0.00394895287958	5.0
V	14446579	14446602	2	WBGene00009082	-	0.927	False	1.0	2.0
IV	9599348	9599381	2	WBGene00000002	-	0.095	False	0.16969508585	2.0
I	5109947	5110009	8	WBGene00000001	+	0.0	True	0.0	7.0
I	11526681	11526712	2	WBGene00009314	+	0.089	False	0.160979016787	2.0
X	5467897	5467922	2	WBGene00016103	+	0.028	False	0.0661519185591	2.0
II	13080587	13080628	3	WBGene00009643	+	0.002	True	0.00732281553398	3.0
X	8386221	8386276	12	WBGene00023040	+	0.0	True	0.0	12.0
X	8381794	8381848	10	WBGene00023043	-	0.01	False	0.0285160680529	10.0
I	5317593	5317619	2	WBGene00018598	-	0.09	False	0.16230125523	2.0
II	8889442	8889470	3	WBGene00011580	+	0.003	False	0.0102735527809	3.0
II	8889477	8889509	2	WBGene00011580	+	0.209	False	0.313551964197	2.0
V	6454751	6454776	2	WBGene00022646	+	0.097	False	0.172146470588	2.0
II	6023246	6023300	5	WBGene00022649	+	0.0	True	0.0	5.0
II	7001643	7001711	19	WBGene00023260	+	0.0	True	0.0	19.0
V	8415115	8415148	7	WBGene00004078	+	0.0	True	0.0	7.0
V	12314993	12315033	2	WBGene00011016	-	0.971	False	1.0	2.0
V	12315036	12315117	9	WBGene00011016	-	0.0	True	0.0	7.0
I	10709322	10709367	2	WBGene00015024	+	0.039	False	0.0856977421704	2.0
V	18998143	18998176	2	WBGene00012694	+	0.062	False	0.123061842105	2.0
V	11478228	11478290	4	WBGene00014517	+	0.057	False	0.115338028169	4.0
I	12601807	12601852	2	WBGene00014510	+	0.862	False	0.97293453049	2.0
IV	9322279	9322309	2	WBGene00009882	+	0.108	False	0.187047072331	2.0
V	17917116	17917165	2	WBGene00007395	+	0.061	False	0.121717592593	2.0
V	4689171	4689210	2	WBGene00019354	+	0.2	False	0.303216080402	2.0
X	16451292	16451319	2	WBGene00018187	+	0.044	False	0.09335302391	2.0
III	6789909	6789946	2	WBGene00000998	+	0.532	False	0.661328388958	2.0
III	6794446	6794498	3	WBGene00000998	+	0.003	False	0.0102735527809	3.0
III	6794556	6794600	9	WBGene00000998	+	0.0	True	0.0	9.0
III	6794602	6794650	8	WBGene00000998	+	0.0	True	0.0	8.0
IV	11588204	11588251	4	WBGene00008720	+	0.0	True	0.0	4.0
I	12978540	12978599	3	WBGene00008132	+	0.025	False	0.0608757062147	3.0
I	12962362	12962398	2	WBGene00008131	-	0.054	False	0.110452881356	2.0
IV	12084190	12084245	6	WBGene00008682	+	0.0	True	0.0	5.0
IV	12084297	12084328	2	WBGene00008682	+	0.326	False	0.445646579067	2.0
V	5669906	5669942	2	WBGene00004104	-	0.086	False	0.156585395293	2.0
II	6347115	6347145	3	WBGene00002980	-	0.016	False	0.0426431095406	3.0
X	5528274	5528301	2	WBGene00002983	-	0.268	False	0.383201895735	2.0
X	5528416	5528464	3	WBGene00002983	-	0.006	False	0.0185471311475	3.0
X	5528518	5528555	2	WBGene00002983	-	0.268	False	0.383201895735	2.0
II	9737448	9737482	3	WBGene00003100	+	0.038	False	0.0839897435897	3.0
